,Music,Slow songs or fast songs,Movies,History,Psychology,Politics,Mathematics,Science and technology,Reading,Foreign languages,Religion,Passive sport,Active sport,Fun with friends,Smoking,Alcohol,Writing notes,Thinking ahead,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Empathy,Compassion to animals,God,Number of friends,Lying,Achievements,Happiness in life,Interests or hobbies,Finances,Age,Number of siblings,Education,Village - town
853,5.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,former smoker,social drinker,5.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,5.0,5.0,5,sometimes,4.0,3.0,5.0,4.0,30.0,4.0,masters degree,village
854,5.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,4.0,5.0,tried smoking,drink a lot,4.0,5.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,4.0,5,sometimes,2.0,4.0,5.0,2.0,27.0,0.0,college/bachelor degree,city
855,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0,current smoker,social drinker,4.0,5.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,2,sometimes,4.0,5.0,5.0,3.0,19.0,1.0,college/bachelor degree,city
856,5.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,1.0,5.0,4.0,5.0,current smoker,drink a lot,4.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,1.0,4,only to avoid hurting someone,3.0,4.0,4.0,2.0,17.0,1.0,secondary school,city
857,5.0,4.0,5.0,2.0,3.0,1.0,1.0,5.0,4.0,4.0,1.0,2.0,1.0,5.0,current smoker,social drinker,1.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0,2.0,3,everytime it suits me,2.0,3.0,3.0,4.0,20.0,1.0,secondary school,village
858,3.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,1.0,5.0,3.0,5.0,tried smoking,social drinker,1.0,3.0,4.0,2.0,3.0,1.0,3.0,,2.0,1.0,1,sometimes,3.0,2.0,2.0,4.0,20.0,2.0,secondary school,village
859,5.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,2.0,5.0,tried smoking,drink a lot,1.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,3,sometimes,5.0,4.0,3.0,2.0,20.0,1.0,secondary school,city
860,5.0,3.0,5.0,3.0,5.0,4.0,1.0,5.0,3.0,4.0,3.0,3.0,1.0,5.0,current smoker,social drinker,2.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,4.0,1.0,4,sometimes,4.0,4.0,4.0,2.0,20.0,2.0,secondary school,city
861,5.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,1.0,5.0,tried smoking,drink a lot,,,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4,sometimes,2.0,4.0,1.0,1.0,18.0,1.0,secondary school,city
862,5.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,2.0,5.0,1.0,1.0,5.0,5.0,current smoker,social drinker,1.0,4.0,5.0,2.0,4.0,5.0,1.0,4.0,5.0,5.0,4,sometimes,4.0,5.0,5.0,2.0,21.0,2.0,college/bachelor degree,city
863,5.0,5.0,5.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,current smoker,social drinker,1.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,3,everytime it suits me,2.0,3.0,3.0,3.0,21.0,1.0,secondary school,village
864,5.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,former smoker,drink a lot,2.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3,sometimes,2.0,3.0,4.0,2.0,20.0,1.0,secondary school,village
865,4.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,former smoker,social drinker,2.0,4.0,4.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,3,sometimes,2.0,4.0,3.0,4.0,17.0,2.0,secondary school,city
866,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,tried smoking,drink a lot,3.0,3.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,2,sometimes,4.0,3.0,3.0,1.0,23.0,1.0,college/bachelor degree,city
867,5.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,1.0,4.0,1.0,3.0,never smoked,social drinker,3.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3,never,3.0,4.0,5.0,4.0,25.0,1.0,masters degree,city
868,5.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,5.0,4.0,current smoker,drink a lot,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,4,everytime it suits me,3.0,5.0,2.0,4.0,18.0,0.0,secondary school,village
869,5.0,3.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,5.0,1.0,2.0,4.0,5.0,tried smoking,drink a lot,2.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,4,everytime it suits me,4.0,2.0,1.0,5.0,18.0,1.0,secondary school,city
870,5.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,tried smoking,never,2.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,4,sometimes,3.0,4.0,4.0,4.0,25.0,1.0,masters degree,city
871,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,5.0,tried smoking,drink a lot,1.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5,only to avoid hurting someone,5.0,5.0,5.0,1.0,21.0,1.0,college/bachelor degree,village
872,5.0,3.0,5.0,2.0,3.0,1.0,1.0,5.0,2.0,2.0,3.0,4.0,4.0,5.0,tried smoking,social drinker,2.0,5.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,3,only to avoid hurting someone,3.0,3.0,4.0,3.0,20.0,1.0,secondary school,village
873,4.0,4.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,5.0,5.0,5.0,tried smoking,drink a lot,1.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,3,sometimes,2.0,4.0,3.0,3.0,21.0,0.0,secondary school,city
874,5.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,5.0,5.0,current smoker,drink a lot,1.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3,sometimes,4.0,4.0,4.0,4.0,18.0,1.0,secondary school,city
875,5.0,3.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,former smoker,social drinker,5.0,2.0,2.0,3.0,5.0,5.0,1.0,3.0,5.0,1.0,5,only to avoid hurting someone,3.0,4.0,5.0,1.0,20.0,2.0,secondary school,village
876,5.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,1.0,3.0,1.0,5.0,5.0,5.0,former smoker,social drinker,5.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,5.0,1.0,5,sometimes,4.0,4.0,4.0,5.0,19.0,1.0,secondary school,city
877,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,never smoked,social drinker,4.0,4.0,5.0,3.0,5.0,4.0,1.0,4.0,4.0,5.0,5,sometimes,1.0,4.0,5.0,4.0,22.0,2.0,secondary school,city
878,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,never smoked,never,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,4,only to avoid hurting someone,4.0,4.0,5.0,4.0,26.0,3.0,secondary school,city
879,4.0,5.0,5.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,tried smoking,social drinker,1.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,5.0,1.0,2,never,2.0,4.0,5.0,2.0,23.0,0.0,secondary school,city
880,5.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,5.0,5.0,current smoker,drink a lot,1.0,5.0,5.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,3,sometimes,5.0,4.0,4.0,4.0,18.0,1.0,secondary school,city
881,5.0,3.0,5.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,tried smoking,drink a lot,2.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,3,everytime it suits me,4.0,2.0,2.0,4.0,18.0,1.0,secondary school,city
882,5.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,5.0,former smoker,social drinker,1.0,3.0,4.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,4,sometimes,1.0,4.0,3.0,2.0,16.0,1.0,primary school,city
883,5.0,3.0,5.0,4.0,4.0,3.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,5.0,tried smoking,drink a lot,1.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,3,sometimes,3.0,3.0,3.0,4.0,19.0,2.0,secondary school,village
884,5.0,3.0,5.0,3.0,2.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,tried smoking,drink a lot,1.0,1.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,4.0,5,sometimes,3.0,4.0,5.0,1.0,19.0,1.0,college/bachelor degree,city
885,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,5.0,current smoker,social drinker,2.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,4,sometimes,2.0,4.0,3.0,2.0,23.0,0.0,secondary school,city
886,5.0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,1.0,4.0,3.0,1.0,4.0,5.0,current smoker,drink a lot,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,5,only to avoid hurting someone,1.0,4.0,5.0,2.0,21.0,1.0,secondary school,city
887,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,tried smoking,drink a lot,3.0,4.0,4.0,3.0,,2.0,3.0,3.0,3.0,3.0,2,only to avoid hurting someone,2.0,4.0,2.0,4.0,19.0,1.0,secondary school,city
888,5.0,3.0,5.0,4.0,5.0,3.0,1.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,tried smoking,social drinker,1.0,1.0,4.0,1.0,5.0,2.0,2.0,5.0,5.0,3.0,4,sometimes,3.0,4.0,4.0,2.0,20.0,1.0,college/bachelor degree,city
889,5.0,3.0,5.0,5.0,3.0,1.0,1.0,4.0,5.0,5.0,2.0,1.0,3.0,5.0,tried smoking,social drinker,5.0,3.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,1.0,4,never,4.0,4.0,3.0,1.0,22.0,1.0,college/bachelor degree,city
890,5.0,3.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,tried smoking,social drinker,4.0,5.0,5.0,3.0,2.0,5.0,4.0,2.0,2.0,3.0,4,sometimes,5.0,4.0,5.0,3.0,20.0,1.0,secondary school,city
891,5.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,current smoker,social drinker,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,only to avoid hurting someone,3.0,3.0,3.0,3.0,21.0,2.0,secondary school,village
892,5.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,tried smoking,social drinker,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,4,sometimes,4.0,4.0,3.0,3.0,19.0,1.0,secondary school,city
893,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,former smoker,social drinker,3.0,3.0,2.0,,4.0,3.0,2.0,3.0,2.0,3.0,4,only to avoid hurting someone,3.0,4.0,3.0,4.0,17.0,0.0,primary school,village
894,5.0,4.0,5.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,5.0,5.0,tried smoking,social drinker,4.0,3.0,5.0,2.0,5.0,3.0,1.0,5.0,5.0,2.0,4,only to avoid hurting someone,3.0,4.0,3.0,4.0,19.0,2.0,secondary school,city
895,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,5.0,4.0,never smoked,social drinker,5.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4,sometimes,3.0,3.0,3.0,3.0,16.0,1.0,secondary school,village
896,5.0,3.0,5.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,1.0,3.0,2.0,5.0,tried smoking,drink a lot,3.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,1.0,5,sometimes,3.0,4.0,3.0,4.0,22.0,1.0,college/bachelor degree,village
897,5.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,current smoker,never,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2,only to avoid hurting someone,4.0,4.0,2.0,2.0,23.0,2.0,college/bachelor degree,city
898,5.0,3.0,5.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,former smoker,social drinker,5.0,3.0,4.0,1.0,4.0,3.0,1.0,5.0,5.0,5.0,2,never,3.0,4.0,4.0,3.0,28.0,2.0,masters degree,village
899,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,5.0,current smoker,social drinker,3.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,5.0,3.0,3,sometimes,5.0,5.0,3.0,2.0,20.0,2.0,secondary school,city
900,5.0,2.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,tried smoking,social drinker,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3,sometimes,3.0,4.0,3.0,3.0,21.0,1.0,secondary school,city
901,4.0,3.0,5.0,4.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,tried smoking,never,3.0,3.0,5.0,4.0,3.0,1.0,1.0,3.0,5.0,4.0,2,sometimes,2.0,3.0,3.0,4.0,22.0,1.0,secondary school,city
902,5.0,3.0,5.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,5.0,5.0,4.0,never smoked,never,3.0,4.0,4.0,1.0,4.0,3.0,2.0,5.0,4.0,3.0,2,never,3.0,4.0,4.0,2.0,,,masters degree,city
903,5.0,5.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,4.0,1.0,5.0,2.0,5.0,former smoker,drink a lot,4.0,4.0,5.0,2.0,2.0,4.0,3.0,5.0,2.0,1.0,5,sometimes,5.0,4.0,5.0,4.0,19.0,1.0,college/bachelor degree,city
904,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,tried smoking,social drinker,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,3,only to avoid hurting someone,3.0,3.0,5.0,3.0,24.0,1.0,college/bachelor degree,city
905,5.0,3.0,5.0,5.0,2.0,4.0,1.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,never smoked,social drinker,1.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,5,sometimes,2.0,3.0,5.0,4.0,23.0,1.0,college/bachelor degree,city
906,5.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0,5.0,2.0,4.0,1.0,5.0,current smoker,drink a lot,2.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,5.0,3.0,4,sometimes,1.0,4.0,2.0,2.0,21.0,2.0,secondary school,city
907,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,tried smoking,drink a lot,4.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,4,only to avoid hurting someone,3.0,4.0,5.0,1.0,22.0,1.0,secondary school,city
908,5.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,current smoker,social drinker,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3,sometimes,2.0,3.0,2.0,3.0,18.0,1.0,secondary school,city
909,5.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,tried smoking,drink a lot,3.0,4.0,4.0,5.0,4.0,1.0,4.0,3.0,2.0,3.0,3,sometimes,5.0,4.0,5.0,4.0,28.0,2.0,masters degree,city
910,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,2.0,5.0,tried smoking,social drinker,4.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,4,only to avoid hurting someone,4.0,4.0,2.0,4.0,18.0,0.0,secondary school,city
911,5.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,1.0,2.0,5.0,4.0,former smoker,social drinker,4.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,5.0,4,only to avoid hurting someone,2.0,4.0,4.0,4.0,23.0,1.0,college/bachelor degree,village
912,5.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,former smoker,social drinker,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3,only to avoid hurting someone,3.0,3.0,3.0,4.0,22.0,1.0,secondary school,village
913,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,4.0,former smoker,drink a lot,5.0,4.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2,sometimes,4.0,5.0,4.0,4.0,21.0,1.0,secondary school,city
914,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,current smoker,drink a lot,1.0,1.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,1.0,2,sometimes,2.0,2.0,4.0,1.0,20.0,1.0,secondary school,city
915,4.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,former smoker,social drinker,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,3,everytime it suits me,3.0,4.0,1.0,5.0,18.0,1.0,primary school,city
916,4.0,3.0,5.0,4.0,2.0,5.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,tried smoking,social drinker,1.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,1.0,1,sometimes,2.0,3.0,2.0,1.0,21.0,1.0,secondary school,city
917,5.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,4.0,4.0,current smoker,social drinker,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,3,everytime it suits me,3.0,3.0,3.0,2.0,20.0,1.0,college/bachelor degree,village
918,4.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,tried smoking,social drinker,4.0,4.0,4.0,1.0,5.0,,1.0,4.0,5.0,4.0,3,sometimes,1.0,4.0,4.0,4.0,21.0,1.0,secondary school,village
919,5.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,5.0,4.0,2.0,5.0,5.0,5.0,former smoker,drink a lot,5.0,4.0,3.0,2.0,4.0,5.0,2.0,5.0,3.0,5.0,3,only to avoid hurting someone,3.0,3.0,5.0,2.0,21.0,1.0,secondary school,city
920,4.0,4.0,3.0,3.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,tried smoking,social drinker,3.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,3.0,3.0,3,sometimes,3.0,4.0,3.0,3.0,20.0,2.0,secondary school,city
921,5.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,never smoked,never,3.0,4.0,3.0,4.0,2.0,3.0,2.0,,2.0,2.0,4,sometimes,4.0,4.0,2.0,4.0,17.0,0.0,primary school,city
922,5.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,current smoker,social drinker,5.0,5.0,5.0,2.0,4.0,5.0,2.0,3.0,5.0,1.0,3,sometimes,5.0,4.0,3.0,3.0,20.0,1.0,secondary school,city
923,5.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,5.0,tried smoking,drink a lot,2.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,5.0,1.0,3,sometimes,3.0,4.0,2.0,2.0,23.0,3.0,college/bachelor degree,city
924,5.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,5.0,5.0,tried smoking,social drinker,2.0,3.0,3.0,1.0,5.0,3.0,2.0,1.0,5.0,1.0,3,only to avoid hurting someone,2.0,4.0,3.0,4.0,19.0,0.0,secondary school,city
925,5.0,3.0,5.0,3.0,4.0,1.0,1.0,2.0,5.0,4.0,1.0,5.0,4.0,5.0,tried smoking,social drinker,5.0,5.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,4,sometimes,2.0,4.0,5.0,5.0,20.0,0.0,secondary school,city
926,5.0,3.0,5.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,never smoked,never,3.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,5.0,4,only to avoid hurting someone,2.0,4.0,4.0,4.0,22.0,1.0,secondary school,city
927,5.0,3.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,tried smoking,social drinker,1.0,5.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,3,sometimes,2.0,3.0,1.0,4.0,19.0,1.0,secondary school,city
928,5.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,never smoked,social drinker,2.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,5.0,4.0,2,sometimes,3.0,4.0,2.0,4.0,19.0,0.0,secondary school,city
929,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,,1.0,2.0,2.0,4.0,,tried smoking,never,5.0,5.0,5.0,4.0,3.0,1.0,2.0,3.0,5.0,1.0,3,sometimes,3.0,4.0,3.0,3.0,27.0,1.0,college/bachelor degree,city
930,5.0,3.0,5.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,5.0,former smoker,social drinker,3.0,2.0,3.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,2,only to avoid hurting someone,3.0,3.0,4.0,3.0,18.0,5.0,primary school,city
931,5.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,current smoker,social drinker,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4,only to avoid hurting someone,2.0,4.0,3.0,4.0,18.0,2.0,secondary school,city
932,5.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,3.0,5.0,tried smoking,social drinker,4.0,4.0,5.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,5,sometimes,3.0,4.0,5.0,5.0,20.0,1.0,secondary school,city
933,5.0,3.0,5.0,4.0,1.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,current smoker,drink a lot,2.0,2.0,3.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,3,sometimes,3.0,3.0,2.0,3.0,17.0,3.0,secondary school,city
934,5.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,5.0,tried smoking,social drinker,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3,sometimes,4.0,3.0,2.0,2.0,19.0,0.0,primary school,city
935,5.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,,3.0,5.0,tried smoking,social drinker,2.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,1.0,3,sometimes,4.0,3.0,5.0,3.0,16.0,1.0,secondary school,city
936,4.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,tried smoking,social drinker,2.0,4.0,2.0,4.0,5.0,3.0,2.0,5.0,3.0,5.0,4,never,4.0,4.0,4.0,2.0,21.0,0.0,secondary school,city
937,5.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,4.0,3.0,5.0,2.0,5.0,never smoked,social drinker,4.0,2.0,5.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,1,sometimes,1.0,4.0,5.0,5.0,18.0,4.0,primary school,village
938,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,former smoker,social drinker,2.0,5.0,3.0,5.0,2.0,4.0,4.0,3.0,5.0,1.0,1,everytime it suits me,3.0,3.0,5.0,1.0,19.0,0.0,secondary school,city
939,4.0,3.0,5.0,2.0,5.0,2.0,3.0,3.0,,5.0,1.0,4.0,4.0,4.0,never smoked,never,3.0,4.0,4.0,2.0,5.0,2.0,2.0,5.0,5.0,1.0,3,only to avoid hurting someone,3.0,4.0,4.0,3.0,20.0,0.0,secondary school,city
940,5.0,3.0,,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,1.0,5.0,tried smoking,never,1.0,3.0,1.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,4,sometimes,5.0,4.0,3.0,2.0,16.0,4.0,primary school,city
941,5.0,3.0,5.0,2.0,4.0,5.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,5.0,current smoker,,2.0,4.0,2.0,5.0,3.0,2.0,2.0,5.0,2.0,5.0,3,everytime it suits me,3.0,3.0,1.0,1.0,18.0,3.0,primary school,village
942,5.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,4.0,5.0,4.0,tried smoking,drink a lot,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3,only to avoid hurting someone,4.0,3.0,3.0,4.0,24.0,0.0,college/bachelor degree,village
943,4.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,current smoker,social drinker,3.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,5.0,2.0,3,only to avoid hurting someone,3.0,4.0,3.0,2.0,22.0,2.0,secondary school,city
944,5.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,5.0,5.0,never smoked,social drinker,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,1.0,3,sometimes,3.0,4.0,4.0,3.0,19.0,1.0,secondary school,village
945,5.0,2.0,3.0,4.0,2.0,3.0,5.0,5.0,1.0,4.0,2.0,5.0,3.0,5.0,current smoker,drink a lot,2.0,5.0,3.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,5,everytime it suits me,3.0,5.0,3.0,1.0,22.0,1.0,secondary school,city
